subject,structure,dice_before,dice_after,delta,voxels_removed,vol_pred_ml,vol_gt_ml
amos_0282,duodenum,0.8483,0.8483,0.0,0,55.36,49.6
amos_0282,esophagus,0.8338,0.8338,0.0,0,21.62,19.11
amos_0282,gallbladder,0.9154,0.9154,0.0,0,40.78,42.93
amos_0282,inferior_vena_cava,0.8021,0.8021,0.0,0,76.01,94.72
amos_0282,kidney_left,0.9387,0.9387,0.0,0,196.08,197.62
amos_0282,kidney_right,0.938,0.938,0.0,0,193.31,192.4
amos_0282,liver,0.9586,0.9586,0.0,0,2174.14,2245.95
amos_0282,pancreas,0.8593,0.8593,0.0,0,90.36,86.57
amos_0282,spleen,0.9519,0.9519,0.0,0,246.69,247.21
amos_0282,stomach,0.8983,0.8983,0.0,0,333.59,312.89
amos_0282,urinary_bladder,0.7071,0.7071,0.0,0,53.62,30.06
amos_0288,adrenal_gland_left,0.7637,0.7637,0.0,0,5.08,4.96
amos_0288,adrenal_gland_right,0.6687,0.6687,0.0,0,4.64,5.4
amos_0288,aorta,0.8916,0.8916,0.0,0,251.14,241.26
amos_0288,duodenum,0.8744,0.8744,0.0,0,46.19,47.12
amos_0288,esophagus,0.8071,0.8071,0.0,0,37.54,36.53
amos_0288,gallbladder,0.8296,0.8296,0.0,0,8.21,9.42
amos_0288,inferior_vena_cava,0.8711,0.8711,0.0,0,70.88,81.94
amos_0288,kidney_left,0.9432,0.9432,0.0,0,151.04,157.4
amos_0288,kidney_right,0.9444,0.9444,0.0,0,162.66,171.88
amos_0288,liver,0.9646,0.9646,0.0,0,1674.27,1728.0
amos_0288,pancreas,0.8727,0.8727,0.0,0,73.26,77.93
amos_0288,spleen,0.927,0.927,0.0,0,85.28,91.63
amos_0288,stomach,0.9432,0.9432,0.0,0,440.97,434.18
amos_0288,urinary_bladder,0.9314,0.9314,0.0,0,188.09,165.43
amos_0294,adrenal_gland_left,0.7895,0.7895,0.0,0,8.18,9.17
amos_0294,adrenal_gland_right,0.564,0.564,0.0,0,3.59,6.08
amos_0294,aorta,0.9142,0.9142,0.0,0,104.71,113.84
amos_0294,duodenum,0.8144,0.8144,0.0,0,78.78,99.74
amos_0294,esophagus,0.889,0.889,0.0,0,36.84,38.55
amos_0294,inferior_vena_cava,0.8742,0.8742,0.0,0,113.82,133.6
amos_0294,kidney_left,0.944,0.944,0.0,0,216.69,229.07
amos_0294,kidney_right,0.9358,0.9358,0.0,0,204.4,212.67
amos_0294,liver,0.9627,0.9627,0.0,0,1389.4,1393.63
amos_0294,pancreas,0.8685,0.8685,0.0,0,62.97,65.95
amos_0294,spleen,0.9631,0.9631,0.0,0,572.43,586.92
amos_0294,stomach,0.9259,0.9259,0.0,0,525.08,548.88
amos_0294,urinary_bladder,0.8831,0.8831,0.0,0,134.46,113.07
amos_0296,adrenal_gland_left,0.7136,0.7136,0.0,0,4.57,3.09
amos_0296,adrenal_gland_right,0.7287,0.7287,0.0,0,3.32,3.08
amos_0296,aorta,0.8473,0.8473,0.0,0,149.74,127.25
amos_0296,duodenum,0.7656,0.7656,0.0,0,51.7,60.11
amos_0296,esophagus,0.7487,0.7487,0.0,0,12.01,12.2
amos_0296,gallbladder,0.6703,0.6703,0.0,0,8.09,13.78
amos_0296,inferior_vena_cava,0.7108,0.7108,0.0,0,33.27,48.21
amos_0296,kidney_left,0.9139,0.9139,0.0,0,61.4,62.05
amos_0296,kidney_right,0.9141,0.9141,0.0,0,80.62,77.22
amos_0296,liver,0.9553,0.9553,0.0,0,773.73,764.7
amos_0296,pancreas,0.8649,0.8649,0.0,0,65.49,64.95
amos_0296,spleen,0.9518,0.9518,0.0,0,192.22,188.4
amos_0296,stomach,0.8953,0.8953,0.0,0,169.83,164.83
amos_0296,urinary_bladder,0.854,0.854,0.0,0,135.58,104.39
amos_0297,adrenal_gland_left,0.6735,0.6735,0.0,0,4.33,6.16
amos_0297,adrenal_gland_right,0.6978,0.6978,0.0,0,3.6,4.52
amos_0297,aorta,0.8928,0.8928,0.0,0,197.43,200.93
amos_0297,duodenum,0.7802,0.7802,0.0,0,70.17,89.18
amos_0297,esophagus,0.7886,0.7886,0.0,0,29.14,25.66
amos_0297,gallbladder,0.8542,0.8542,0.0,0,22.04,26.85
amos_0297,inferior_vena_cava,0.8779,0.8779,0.0,0,113.34,135.21
amos_0297,kidney_left,0.9525,0.9525,0.0,0,189.98,191.74
amos_0297,kidney_right,0.9495,0.9495,0.0,0,195.84,198.04
amos_0297,liver,0.9685,0.9685,0.0,0,1624.35,1641.1
amos_0297,pancreas,0.8225,0.8225,0.0,0,70.64,82.02
amos_0297,spleen,0.946,0.946,0.0,0,224.42,231.17
amos_0297,stomach,0.9529,0.9529,0.0,0,581.62,595.42
amos_0297,urinary_bladder,0.9355,0.9355,0.0,0,200.76,190.03
amos_0299,adrenal_gland_left,0.7227,0.7227,0.0,0,2.22,1.8
amos_0299,adrenal_gland_right,0.7167,0.7167,0.0,0,2.63,2.53
amos_0299,aorta,0.8985,0.8985,0.0,0,134.27,126.48
amos_0299,duodenum,0.7707,0.7707,0.0,0,36.23,42.71
amos_0299,esophagus,0.7602,0.7602,0.0,0,15.87,11.69
amos_0299,gallbladder,0.8862,0.8862,0.0,0,16.02,17.63
amos_0299,inferior_vena_cava,0.7427,0.7427,0.0,0,30.68,42.45
amos_0299,kidney_left,0.9153,0.9153,0.0,0,71.65,70.04
amos_0299,kidney_right,0.8319,0.8319,0.0,0,71.19,58.56
amos_0299,liver,0.9661,0.9661,0.0,0,915.69,916.3
amos_0299,pancreas,0.8419,0.8419,0.0,0,36.97,40.75
amos_0299,spleen,0.9475,0.9475,0.0,0,145.53,146.26
amos_0299,stomach,0.9007,0.9007,0.0,0,143.08,144.29
amos_0299,urinary_bladder,0.8346,0.8346,0.0,0,67.86,51.09
amos_0301,adrenal_gland_left,0.0,0.0,0.0,0,0.0,5.38
amos_0301,adrenal_gland_right,0.4438,0.4438,0.0,0,3.07,6.02
amos_0301,aorta,0.79,0.79,0.0,0,80.03,75.01
amos_0301,duodenum,0.1271,0.1271,0.0,0,14.12,58.31
amos_0301,esophagus,0.7136,0.7136,0.0,0,12.2,14.32
amos_0301,gallbladder,0.6932,0.6932,0.0,0,37.41,45.9
amos_0301,inferior_vena_cava,0.6068,0.6068,0.0,0,46.69,85.38
amos_0301,kidney_left,0.9082,0.9082,0.0,0,170.92,177.33
amos_0301,kidney_right,0.8589,0.8589,0.0,0,159.17,180.42
amos_0301,liver,0.8882,0.8882,0.0,0,1804.84,1602.6
amos_0301,pancreas,0.0899,0.0899,0.0,0,4.0,71.21
amos_0301,spleen,0.9213,0.9213,0.0,0,215.93,204.46
amos_0301,stomach,0.494,0.494,0.0,0,338.32,162.79
amos_0301,urinary_bladder,0.3714,0.3714,0.0,0,404.4,95.68
amos_0302,adrenal_gland_left,0.6361,0.6361,0.0,0,3.23,3.26
amos_0302,adrenal_gland_right,0.6891,0.6891,0.0,0,1.38,1.67
amos_0302,aorta,0.9051,0.9051,0.0,0,46.72,49.06
amos_0302,duodenum,0.5892,0.5892,0.0,0,33.5,41.87
amos_0302,esophagus,0.7139,0.7139,0.0,0,5.11,8.44
amos_0302,gallbladder,0.682,0.682,0.0,0,23.05,15.65
amos_0302,inferior_vena_cava,0.7986,0.7986,0.0,0,42.26,54.79
amos_0302,kidney_left,0.9459,0.9459,0.0,0,120.01,122.78
amos_0302,kidney_right,0.9406,0.9406,0.0,0,96.74,98.36
amos_0302,liver,0.9621,0.9621,0.0,0,954.56,989.51
amos_0302,pancreas,0.8311,0.8311,0.0,0,55.21,61.79
amos_0302,spleen,0.938,0.938,0.0,0,136.74,145.32
amos_0302,stomach,0.9176,0.9176,0.0,0,120.64,123.17
amos_0302,urinary_bladder,0.4512,0.4512,0.0,0,111.86,45.63
amos_0307,adrenal_gland_left,0.7297,0.7297,0.0,0,4.81,5.89
amos_0307,adrenal_gland_right,0.6762,0.6762,0.0,0,4.94,6.19
amos_0307,aorta,0.8581,0.8581,0.0,0,58.54,60.44
amos_0307,duodenum,0.5221,0.5221,0.0,0,49.88,110.92
amos_0307,esophagus,0.7637,0.7637,0.0,0,11.65,14.25
amos_0307,gallbladder,0.8806,0.8806,0.0,0,36.44,39.67
amos_0307,inferior_vena_cava,0.7787,0.7787,0.0,0,41.62,47.24
amos_0307,kidney_left,0.9412,0.9412,0.0,0,142.51,149.59
amos_0307,kidney_right,0.9415,0.9415,0.0,0,142.67,148.62
amos_0307,liver,0.965,0.965,0.0,0,1383.58,1399.93
amos_0307,pancreas,0.8393,0.8393,0.0,0,136.55,139.42
amos_0307,spleen,0.9452,0.9452,0.0,0,156.95,159.14
amos_0307,stomach,0.9228,0.9228,0.0,0,584.18,569.31
amos_0307,urinary_bladder,0.6829,0.6829,0.0,0,71.93,40.67
amos_0317,adrenal_gland_left,0.473,0.473,0.0,0,2.69,6.72
amos_0317,adrenal_gland_right,0.1071,0.1071,0.0,0,0.17,2.89
amos_0317,aorta,0.9044,0.9044,0.0,0,63.44,66.89
amos_0317,duodenum,0.6004,0.6004,0.0,0,28.82,36.47
amos_0317,esophagus,0.655,0.655,0.0,0,6.17,4.39
amos_0317,gallbladder,0.7353,0.7353,0.0,0,18.98,30.9
amos_0317,inferior_vena_cava,0.6735,0.6735,0.0,0,23.68,37.25
amos_0317,kidney_left,0.9315,0.9315,0.0,0,110.46,117.35
amos_0317,kidney_right,0.9406,0.9406,0.0,0,122.53,125.82
amos_0317,liver,0.8394,0.8394,0.0,0,1623.38,2197.2
amos_0317,pancreas,0.7823,0.7823,0.0,0,41.42,34.46
amos_0317,spleen,0.949,0.949,0.0,0,254.24,259.11
amos_0317,stomach,0.525,0.525,0.0,0,102.96,235.46
amos_0317,urinary_bladder,0.825,0.825,0.0,0,139.01,115.3
amos_0320,adrenal_gland_left,0.7204,0.7204,0.0,0,3.26,3.58
amos_0320,adrenal_gland_right,0.7134,0.7134,0.0,0,4.01,3.98
amos_0320,aorta,0.9028,0.9028,0.0,0,347.86,373.73
amos_0320,duodenum,0.7785,0.7785,0.0,0,86.12,102.42
amos_0320,esophagus,0.8257,0.8257,0.0,0,36.63,33.54
amos_0320,gallbladder,0.7961,0.7961,0.0,0,6.29,7.63
amos_0320,inferior_vena_cava,0.7421,0.7421,0.0,0,35.78,54.84
amos_0320,kidney_left,0.7483,0.7483,0.0,0,9.08,10.08
amos_0320,kidney_right,0.007,0.007,0.0,0,1.37,343.9
amos_0320,liver,0.9676,0.9676,0.0,0,1393.61,1409.02
amos_0320,pancreas,0.8656,0.8656,0.0,0,87.35,88.37
amos_0320,spleen,0.9489,0.9489,0.0,0,231.14,241.29
amos_0320,stomach,0.9339,0.9339,0.0,0,503.09,539.51
amos_0320,urinary_bladder,0.9088,0.9088,0.0,0,139.02,120.77
amos_0321,adrenal_gland_left,0.7334,0.7334,0.0,0,3.67,4.24
amos_0321,adrenal_gland_right,0.6569,0.6569,0.0,0,3.57,3.38
amos_0321,aorta,0.9094,0.9094,0.0,0,62.12,68.22
amos_0321,duodenum,0.7073,0.7073,0.0,0,44.35,37.36
amos_0321,esophagus,0.8022,0.8022,0.0,0,11.05,12.16
amos_0321,gallbladder,0.9237,0.9237,0.0,0,38.67,39.84
amos_0321,inferior_vena_cava,0.842,0.842,0.0,0,58.37,70.14
amos_0321,kidney_left,0.9357,0.9357,0.0,0,96.49,99.3
amos_0321,kidney_right,0.9357,0.9357,0.0,0,99.81,100.72
amos_0321,liver,0.9643,0.9643,0.0,0,1058.3,1066.4
amos_0321,pancreas,0.8448,0.8448,0.0,0,56.64,58.79
amos_0321,spleen,0.9299,0.9299,0.0,0,65.57,67.51
amos_0321,stomach,0.9193,0.9193,0.0,0,276.21,296.27
amos_0321,urinary_bladder,0.9007,0.9007,0.0,0,85.64,78.92
amos_0330,adrenal_gland_left,0.0791,0.0791,0.0,0,0.96,2.64
amos_0330,adrenal_gland_right,0.0,0.0,0.0,0,0.09,1.21
amos_0330,aorta,0.8813,0.8813,0.0,0,97.33,91.22
amos_0330,duodenum,0.093,0.093,0.0,0,4.11,37.46
amos_0330,esophagus,0.4435,0.4435,0.0,0,4.5,11.83
amos_0330,gallbladder,0.1844,0.1844,0.0,0,13.77,135.52
amos_0330,inferior_vena_cava,0.4374,0.4374,0.0,0,17.78,39.16
amos_0330,kidney_left,0.924,0.924,0.0,0,149.04,152.02
amos_0330,kidney_right,0.9357,0.9357,0.0,0,186.59,189.47
amos_0330,liver,0.9368,0.9368,0.0,0,1112.15,1162.4
amos_0330,pancreas,0.1474,0.1474,0.0,0,11.76,74.87
amos_0330,spleen,0.9259,0.9259,0.0,0,218.12,234.69
amos_0330,stomach,0.7819,0.7819,0.0,0,172.88,134.46
amos_0330,urinary_bladder,0.0771,0.0771,0.0,0,32.64,54.82
amos_0332,adrenal_gland_left,0.6971,0.6971,0.0,0,3.5,4.0
amos_0332,adrenal_gland_right,0.7254,0.7254,0.0,0,3.46,3.3
amos_0332,aorta,0.8921,0.8921,0.0,0,70.83,71.72
amos_0332,duodenum,0.7642,0.7642,0.0,0,57.15,63.38
amos_0332,esophagus,0.8377,0.8377,0.0,0,7.81,8.67
amos_0332,gallbladder,0.8634,0.8634,0.0,0,44.52,53.56
amos_0332,inferior_vena_cava,0.8376,0.8376,0.0,0,75.68,95.31
amos_0332,kidney_left,0.9372,0.9372,0.0,0,173.78,174.14
amos_0332,kidney_right,0.9375,0.9375,0.0,0,153.66,152.67
amos_0332,liver,0.961,0.961,0.0,0,1293.14,1298.75
amos_0332,pancreas,0.8695,0.8695,0.0,0,76.24,74.49
amos_0332,spleen,0.9503,0.9503,0.0,0,186.11,187.46
amos_0332,stomach,0.9407,0.9407,0.0,0,329.71,334.68
amos_0332,urinary_bladder,0.938,0.938,0.0,0,189.14,172.17
amos_0336,adrenal_gland_left,0.6911,0.6911,0.0,0,3.29,4.09
amos_0336,adrenal_gland_right,0.6501,0.6501,0.0,0,3.08,3.86
amos_0336,aorta,0.8834,0.8834,0.0,0,120.17,120.91
amos_0336,duodenum,0.7539,0.7539,0.0,0,50.65,49.22
amos_0336,esophagus,0.7562,0.7562,0.0,0,22.51,19.99
amos_0336,gallbladder,0.8657,0.8657,0.0,0,16.4,17.68
amos_0336,inferior_vena_cava,0.8278,0.8278,0.0,0,55.69,71.96
amos_0336,kidney_left,0.9417,0.9417,0.0,0,145.41,146.75
amos_0336,kidney_right,0.9401,0.9401,0.0,0,128.72,130.63
amos_0336,liver,0.9636,0.9636,0.0,0,1244.38,1256.32
amos_0336,pancreas,0.8544,0.8544,0.0,0,88.05,84.42
amos_0336,spleen,0.9371,0.9371,0.0,0,143.52,144.76
amos_0336,stomach,0.9506,0.9506,0.0,0,706.48,741.91
amos_0336,urinary_bladder,0.94,0.94,0.0,0,235.31,221.43
amos_0337,adrenal_gland_left,0.7027,0.7027,0.0,0,3.56,2.97
amos_0337,adrenal_gland_right,0.7257,0.7257,0.0,0,3.83,3.32
amos_0337,aorta,0.9127,0.9127,0.0,0,79.24,83.98
amos_0337,duodenum,0.7586,0.7586,0.0,0,60.48,73.72
amos_0337,esophagus,0.8543,0.8543,0.0,0,17.06,18.0
amos_0337,gallbladder,0.7015,0.7015,0.0,0,23.11,35.19
amos_0337,inferior_vena_cava,0.8392,0.8392,0.0,0,60.85,76.12
amos_0337,kidney_left,0.9429,0.9429,0.0,0,157.33,163.15
amos_0337,kidney_right,0.9369,0.9369,0.0,0,139.72,141.92
amos_0337,liver,0.964,0.964,0.0,0,1350.59,1371.08
amos_0337,pancreas,0.8062,0.8062,0.0,0,70.82,63.7
amos_0337,spleen,0.9484,0.9484,0.0,0,173.66,177.22
amos_0337,stomach,0.9484,0.9484,0.0,0,294.43,296.03
amos_0337,urinary_bladder,0.882,0.882,0.0,0,175.57,142.78
amos_0341,adrenal_gland_left,0.5564,0.5564,0.0,0,1.92,4.1
amos_0341,adrenal_gland_right,0.3786,0.3786,0.0,0,0.82,3.31
amos_0341,aorta,0.8852,0.8852,0.0,0,110.97,110.0
amos_0341,duodenum,0.2185,0.2185,0.0,0,17.94,54.09
amos_0341,esophagus,0.7395,0.7395,0.0,0,18.01,20.05
amos_0341,gallbladder,0.811,0.811,0.0,0,14.56,19.83
amos_0341,inferior_vena_cava,0.8675,0.8675,0.0,0,63.03,70.8
amos_0341,kidney_left,0.9275,0.9275,0.0,0,134.65,143.01
amos_0341,kidney_right,0.9388,0.9388,0.0,0,126.95,130.92
amos_0341,liver,0.9402,0.9402,0.0,0,948.98,965.82
amos_0341,pancreas,0.6876,0.6876,0.0,0,48.27,73.03
amos_0341,spleen,0.9199,0.9199,0.0,0,143.98,152.35
amos_0341,stomach,0.8807,0.8807,0.0,0,581.33,712.97
amos_0341,urinary_bladder,0.9144,0.9144,0.0,0,173.28,166.81
amos_0348,adrenal_gland_left,0.7143,0.7143,0.0,0,3.94,4.81
amos_0348,adrenal_gland_right,0.7144,0.7144,0.0,0,3.37,3.54
amos_0348,aorta,0.8905,0.8905,0.0,0,207.64,208.52
amos_0348,duodenum,0.8135,0.8135,0.0,0,86.59,109.38
amos_0348,esophagus,0.7546,0.7546,0.0,0,26.36,27.85
amos_0348,gallbladder,0.8916,0.8916,0.0,0,59.21,67.34
amos_0348,inferior_vena_cava,0.8223,0.8223,0.0,0,59.34,63.22
amos_0348,kidney_left,0.9404,0.9404,0.0,0,140.2,146.26
amos_0348,kidney_right,0.9355,0.9355,0.0,0,113.82,120.58
amos_0348,liver,0.9644,0.9644,0.0,0,1269.49,1298.02
amos_0348,pancreas,0.8232,0.8232,0.0,0,48.27,50.65
amos_0348,spleen,0.9509,0.9509,0.0,0,210.99,216.91
amos_0348,stomach,0.9396,0.9396,0.0,0,579.87,621.61
amos_0348,urinary_bladder,0.3651,0.3651,0.0,0,242.63,58.16
amos_0349,adrenal_gland_left,0.6799,0.6799,0.0,0,7.06,6.42
amos_0349,adrenal_gland_right,0.7394,0.7394,0.0,0,3.32,3.89
amos_0349,aorta,0.8134,0.8134,0.0,0,171.57,142.05
amos_0349,duodenum,0.6597,0.6597,0.0,0,52.89,58.98
amos_0349,esophagus,0.7822,0.7822,0.0,0,28.12,23.27
amos_0349,gallbladder,0.2577,0.2577,0.0,0,3.59,24.2
amos_0349,inferior_vena_cava,0.8598,0.8598,0.0,0,101.34,116.4
amos_0349,kidney_left,0.9425,0.9425,0.0,0,184.27,187.63
amos_0349,kidney_right,0.9372,0.9372,0.0,0,174.9,182.54
amos_0349,liver,0.6796,0.6796,0.0,0,2259.98,1392.57
amos_0349,pancreas,0.8415,0.8415,0.0,0,131.24,116.82
amos_0349,spleen,0.8384,0.8384,0.0,0,639.21,512.97
amos_0349,stomach,0.7597,0.7597,0.0,0,301.57,305.96
amos_0349,urinary_bladder,0.5126,0.5126,0.0,0,141.56,50.16
amos_0350,adrenal_gland_left,0.5588,0.5588,0.0,0,2.0,2.48
amos_0350,adrenal_gland_right,0.4408,0.4408,0.0,0,1.36,3.48
amos_0350,aorta,0.8696,0.8696,0.0,0,69.37,74.46
amos_0350,duodenum,0.7186,0.7186,0.0,0,23.73,35.19
amos_0350,esophagus,0.7174,0.7174,0.0,0,10.34,12.38
amos_0350,gallbladder,0.2957,0.2957,0.0,0,4.77,27.41
amos_0350,inferior_vena_cava,0.736,0.736,0.0,0,39.37,59.49
amos_0350,kidney_left,0.9408,0.9408,0.0,0,141.22,145.48
amos_0350,kidney_right,0.9437,0.9437,0.0,0,133.94,135.81
amos_0350,liver,0.7763,0.7763,0.0,0,1469.67,1026.34
amos_0350,pancreas,0.8654,0.8654,0.0,0,49.37,50.22
amos_0350,spleen,0.5584,0.5584,0.0,0,446.81,191.32
amos_0350,stomach,0.9113,0.9113,0.0,0,506.96,517.9
amos_0350,urinary_bladder,0.0664,0.0664,0.0,0,714.61,38.5
amos_0351,adrenal_gland_left,0.6439,0.6439,0.0,0,5.79,4.78
amos_0351,adrenal_gland_right,0.7002,0.7002,0.0,0,4.83,4.77
amos_0351,aorta,0.9141,0.9141,0.0,0,116.42,114.93
amos_0351,duodenum,0.6933,0.6933,0.0,0,58.62,73.64
amos_0351,esophagus,0.8447,0.8447,0.0,0,13.67,15.25
amos_0351,gallbladder,0.8699,0.8699,0.0,0,35.17,38.96
amos_0351,inferior_vena_cava,0.7566,0.7566,0.0,0,43.46,44.01
amos_0351,kidney_left,0.8501,0.8501,0.0,0,257.48,327.62
amos_0351,kidney_right,0.4366,0.4366,0.0,0,79.99,277.7
amos_0351,liver,0.9536,0.9536,0.0,0,1112.84,1115.85
amos_0351,pancreas,0.8085,0.8085,0.0,0,86.19,87.18
amos_0351,spleen,0.9497,0.9497,0.0,0,294.17,299.35
amos_0351,stomach,0.9116,0.9116,0.0,0,218.99,229.76
amos_0351,urinary_bladder,0.8541,0.8541,0.0,0,67.46,57.26
amos_0353,adrenal_gland_left,0.7838,0.7838,0.0,0,5.84,5.88
amos_0353,adrenal_gland_right,0.7177,0.7177,0.0,0,5.33,6.35
amos_0353,aorta,0.9053,0.9053,0.0,0,93.2,97.71
amos_0353,duodenum,0.8292,0.8292,0.0,0,43.3,45.62
amos_0353,esophagus,0.863,0.863,0.0,0,11.52,12.09
amos_0353,gallbladder,0.8366,0.8366,0.0,0,14.72,17.03
amos_0353,inferior_vena_cava,0.8914,0.8914,0.0,0,97.47,109.41
amos_0353,kidney_left,0.9461,0.9461,0.0,0,189.39,192.12
amos_0353,kidney_right,0.9492,0.9492,0.0,0,197.49,200.65
amos_0353,liver,0.9742,0.9742,0.0,0,2046.02,2079.38
amos_0353,pancreas,0.868,0.868,0.0,0,76.28,71.88
amos_0353,spleen,0.9507,0.9507,0.0,0,186.87,191.4
amos_0353,stomach,0.936,0.936,0.0,0,215.98,216.24
amos_0358,adrenal_gland_left,0.5957,0.5957,0.0,0,2.18,3.74
amos_0358,adrenal_gland_right,0.5637,0.5637,0.0,0,2.35,2.87
amos_0358,aorta,0.8851,0.8851,0.0,0,71.09,69.85
amos_0358,duodenum,0.4947,0.4947,0.0,0,30.2,26.64
amos_0358,esophagus,0.7219,0.7219,0.0,0,6.45,7.12
amos_0358,gallbladder,0.8031,0.8031,0.0,0,26.8,32.56
amos_0358,inferior_vena_cava,0.6698,0.6698,0.0,0,46.97,68.93
amos_0358,kidney_left,0.9119,0.9119,0.0,0,145.65,152.05
amos_0358,kidney_right,0.7302,0.7302,0.0,0,122.16,169.31
amos_0358,liver,0.951,0.951,0.0,0,1077.77,1100.58
amos_0358,pancreas,0.7506,0.7506,0.0,0,56.63,65.02
amos_0358,spleen,0.9252,0.9252,0.0,0,95.96,96.5
amos_0358,stomach,0.805,0.805,0.0,0,228.0,210.75
amos_0358,urinary_bladder,0.8529,0.8529,0.0,0,124.9,98.53
amos_0361,adrenal_gland_left,0.7179,0.7179,0.0,0,2.45,3.38
amos_0361,adrenal_gland_right,0.5597,0.5597,0.0,0,1.8,2.19
amos_0361,aorta,0.9092,0.9092,0.0,0,60.93,60.02
amos_0361,duodenum,0.7829,0.7829,0.0,0,32.48,32.6
amos_0361,esophagus,0.8182,0.8182,0.0,0,13.88,11.93
amos_0361,gallbladder,0.8816,0.8816,0.0,0,16.1,16.97
amos_0361,inferior_vena_cava,0.752,0.752,0.0,0,36.7,46.33
amos_0361,kidney_left,0.941,0.941,0.0,0,144.08,151.23
amos_0361,kidney_right,0.94,0.94,0.0,0,143.56,149.07
amos_0361,liver,0.9607,0.9607,0.0,0,1422.1,1470.97
amos_0361,pancreas,0.8615,0.8615,0.0,0,81.33,87.36
amos_0361,spleen,0.9442,0.9442,0.0,0,144.78,153.25
amos_0361,stomach,0.9192,0.9192,0.0,0,293.58,296.06
amos_0361,urinary_bladder,0.8472,0.8472,0.0,0,65.41,49.37
amos_0362,adrenal_gland_left,0.7931,0.7931,0.0,0,5.39,5.52
amos_0362,adrenal_gland_right,0.7853,0.7853,0.0,0,5.45,5.63
amos_0362,aorta,0.8711,0.8711,0.0,0,110.2,102.55
amos_0362,duodenum,0.7734,0.7734,0.0,0,73.92,74.18
amos_0362,esophagus,0.7942,0.7942,0.0,0,11.06,11.38
amos_0362,gallbladder,0.2003,0.2003,0.0,0,7.95,65.71
amos_0362,inferior_vena_cava,0.7576,0.7576,0.0,0,66.72,71.08
amos_0362,kidney_left,0.9421,0.9421,0.0,0,169.89,168.89
amos_0362,kidney_right,0.9507,0.9507,0.0,0,151.34,149.11
amos_0362,liver,0.95,0.95,0.0,0,2029.25,2005.31
amos_0362,pancreas,0.7704,0.7704,0.0,0,82.45,73.07
amos_0362,spleen,0.9548,0.9548,0.0,0,253.59,258.32
amos_0362,stomach,0.9436,0.9436,0.0,0,575.12,609.62
amos_0362,urinary_bladder,0.116,0.116,0.0,0,252.67,17.77
amos_0366,adrenal_gland_left,0.6939,0.6939,0.0,0,2.16,2.47
amos_0366,adrenal_gland_right,0.6571,0.6571,0.0,0,2.15,2.76
amos_0366,aorta,0.908,0.908,0.0,0,72.59,72.65
amos_0366,duodenum,0.5646,0.5646,0.0,0,57.24,40.06
amos_0366,esophagus,0.8672,0.8672,0.0,0,13.08,14.91
amos_0366,gallbladder,0.8403,0.8403,0.0,0,19.55,23.68
amos_0366,inferior_vena_cava,0.8366,0.8366,0.0,0,68.23,86.41
amos_0366,kidney_left,0.9259,0.9259,0.0,0,86.01,91.76
amos_0366,kidney_right,0.8832,0.8832,0.0,0,88.37,98.26
amos_0366,liver,0.9551,0.9551,0.0,0,1056.74,1068.12
amos_0366,pancreas,0.8178,0.8178,0.0,0,68.04,62.04
amos_0366,spleen,0.9489,0.9489,0.0,0,186.29,199.92
amos_0366,stomach,0.8284,0.8284,0.0,0,116.46,152.38
amos_0366,urinary_bladder,0.847,0.847,0.0,0,98.61,76.85
amos_0367,adrenal_gland_left,0.7216,0.7216,0.0,0,2.64,3.31
amos_0367,adrenal_gland_right,0.7099,0.7099,0.0,0,2.56,2.44
amos_0367,aorta,0.8953,0.8953,0.0,0,71.04,69.89
amos_0367,duodenum,0.7285,0.7285,0.0,0,54.27,52.85
amos_0367,esophagus,0.7967,0.7967,0.0,0,11.2,12.46
amos_0367,gallbladder,0.7788,0.7788,0.0,0,9.02,13.81
amos_0367,inferior_vena_cava,0.8038,0.8038,0.0,0,53.73,68.07
amos_0367,kidney_left,0.9354,0.9354,0.0,0,137.9,142.41
amos_0367,kidney_right,0.9321,0.9321,0.0,0,127.41,129.45
amos_0367,liver,0.9575,0.9575,0.0,0,1035.34,1055.24
amos_0367,pancreas,0.8377,0.8377,0.0,0,81.76,77.05
amos_0367,spleen,0.9403,0.9403,0.0,0,117.34,124.25
amos_0367,stomach,0.9227,0.9227,0.0,0,272.98,300.11
amos_0367,urinary_bladder,0.8227,0.8227,0.0,0,99.36,74.92
amos_0370,adrenal_gland_left,0.607,0.607,0.0,0,3.81,6.77
amos_0370,adrenal_gland_right,0.636,0.636,0.0,0,4.18,5.23
amos_0370,aorta,0.854,0.854,0.0,0,134.12,119.59
amos_0370,duodenum,0.5778,0.5778,0.0,0,49.14,74.96
amos_0370,esophagus,0.7808,0.7808,0.0,0,21.8,22.4
amos_0370,gallbladder,0.0,0.0,0.0,0,0.0,2.71
amos_0370,inferior_vena_cava,0.3703,0.3703,0.0,0,27.61,54.06
amos_0370,kidney_left,0.898,0.898,0.0,0,231.59,267.68
amos_0370,kidney_right,0.8855,0.8855,0.0,0,192.67,207.11
amos_0370,liver,0.9506,0.9506,0.0,0,1329.12,1392.27
amos_0370,pancreas,0.6591,0.6591,0.0,0,45.28,54.22
amos_0370,spleen,0.7691,0.7691,0.0,0,77.33,117.66
amos_0370,stomach,0.8831,0.8831,0.0,0,168.6,192.96
amos_0370,urinary_bladder,0.6611,0.6611,0.0,0,479.74,895.48
